id,date,price,property_id,type,propertytype,street,streetnumber,suburb,flatnumber,postcode,state,bedrooms,bathrooms,carspaces,latitude,longitude,property_id-2,geom,area,streettype
1041346,14-03-2016,257000,4946505,sold,House,WISTARI,36,AGNES WATER,,4677,QLD,5,1,6,-24.20593502,151.8863177,4946505,0101000020E6100000528DEAB65CFC624048005028B83438C0,18223,TCE
1041347,11-08-2013,260000,4946505,sold,House,WISTARI,36,AGNES WATER,,4677,QLD,5,1,6,-24.20593502,151.8863177,4946505,0101000020E6100000528DEAB65CFC624048005028B83438C0,18223,TCE
1041348,11-10-2022,810000,4946506,sold,House,WISTARI,50,AGNES WATER,,4677,QLD,4,2,2,-24.20429354,151.8864516,4946506,0101000020E61000000676A9CF5DFC62408515D9944C3438C0,21154,TCE
1082820,05-08-2023,505000,4946507,sold,House,PUGH,62,AITKENVALE,,4814,QLD,3,2,2,-19.30505328,146.7669401,4946507,0101000020E61000007DAC01C68A5862403523C5F8174E33C0,1133,ST
1082821,10-02-2008,175000,4946507,sold,House,PUGH,62,AITKENVALE,,4814,QLD,3,2,2,-19.30505328,146.7669401,4946507,0101000020E61000007DAC01C68A5862403523C5F8174E33C0,1133,ST
1082822,19-10-2005,180000,4946507,sold,House,PUGH,62,AITKENVALE,,4814,QLD,3,2,2,-19.30505328,146.7669401,4946507,0101000020E61000007DAC01C68A5862403523C5F8174E33C0,1133,ST
1082823,24-03-2022,295000,4946508,sold,House,ANNE,101,AITKENVALE,,4814,QLD,3,1,3,-19.30294758,146.7677474,4946508,0101000020E61000003D310463915862409A80FCF88D4D33C0,752,ST
1082824,22-11-2014,340000,4946508,sold,House,ANNE,101,AITKENVALE,,4814,QLD,3,1,3,-19.30294758,146.7677474,4946508,0101000020E61000003D310463915862409A80FCF88D4D33C0,752,ST
1082825,13-12-2013,NULL,4946508,sold,House,ANNE,101,AITKENVALE,,4814,QLD,3,1,3,-19.30294758,146.7677474,4946508,0101000020E61000003D310463915862409A80FCF88D4D33C0,752,ST
1082826,10-02-2013,350000,4946508,sold,House,ANNE,101,AITKENVALE,,4814,QLD,3,1,3,-19.30294758,146.7677474,4946508,0101000020E61000003D310463915862409A80FCF88D4D33C0,752,ST
1082827,20-09-2002,115000,4946508,sold,House,ANNE,101,AITKENVALE,,4814,QLD,3,1,3,-19.30294758,146.7677474,4946508,0101000020E61000003D310463915862409A80FCF88D4D33C0,752,ST
1082828,21-02-2001,100000,4946508,sold,House,ANNE,101,AITKENVALE,,4814,QLD,3,1,3,-19.30294758,146.7677474,4946508,0101000020E61000003D310463915862409A80FCF88D4D33C0,752,ST
1082829,26-06-2023,375000,4946510,sold,House,ANNE,107,AITKENVALE,,4814,QLD,3,1,1,-19.30348102,146.7676039,4946510,0101000020E61000001401F3359058624052DB9FEEB04D33C0,1142,ST
1082830,12-01-2013,322000,4946510,sold,House,ANNE,107,AITKENVALE,,4814,QLD,3,1,1,-19.30348102,146.7676039,4946510,0101000020E61000001401F3359058624052DB9FEEB04D33C0,1142,ST
1082831,10-01-2005,228000,4946510,sold,House,ANNE,107,AITKENVALE,,4814,QLD,3,1,1,-19.30348102,146.7676039,4946510,0101000020E61000001401F3359058624052DB9FEEB04D33C0,1142,ST
1082832,12-12-2013,220000,4946515,sold,House,BOMANA,4,AITKENVALE,,4814,QLD,2,1,1,-19.29986855,146.7739415,4946515,0101000020E6100000FE76E120C458624054596F2FC44C33C0,708,ST
1082833,29-11-2022,351000,4946516,sold,House,BOMANA,5,AITKENVALE,,4814,QLD,3,1,2,-19.29939776,146.7737946,4946516,0101000020E610000081DDD9ECC258624017B2E354A54C33C0,685,ST
1082834,25-02-2009,375000,4946516,sold,House,BOMANA,5,AITKENVALE,,4814,QLD,3,1,2,-19.29939776,146.7737946,4946516,0101000020E610000081DDD9ECC258624017B2E354A54C33C0,685,ST
1082835,15-12-2007,370000,4946516,sold,House,BOMANA,5,AITKENVALE,,4814,QLD,3,1,2,-19.29939776,146.7737946,4946516,0101000020E610000081DDD9ECC258624017B2E354A54C33C0,685,ST
1082836,04-11-2003,385000,4946520,sold,House,REDHEAD,10,AITKENVALE,,4814,QLD,4,3,2,-19.30771394,146.7709505,4946520,0101000020E6100000468477A0AB586240C4D23C57C64E33C0,905,DR
1082837,29-01-2003,255000,4946521,sold,House,REDHEAD,12,AITKENVALE,,4814,QLD,4,2,2,-19.30772295,146.7711403,4946521,0101000020E6100000A49D812EAD586240887A66EEC64E33C0,772,DR
1082838,10-02-2020,600000,4946523,sold,House,REDHEAD,16,AITKENVALE,,4814,QLD,5,3,2,-19.30758253,146.7717113,4946523,0101000020E61000005953D5DBB1586240C32B8BBABD4E33C0,743,DR
1082839,11-03-2015,600000,4946523,sold,House,REDHEAD,16,AITKENVALE,,4814,QLD,5,3,2,-19.30758253,146.7717113,4946523,0101000020E61000005953D5DBB1586240C32B8BBABD4E33C0,743,DR
1082840,08-12-2001,305000,4946523,sold,House,REDHEAD,16,AITKENVALE,,4814,QLD,5,3,2,-19.30758253,146.7717113,4946523,0101000020E61000005953D5DBB1586240C32B8BBABD4E33C0,743,DR
1082841,02-07-2014,370000,4946524,sold,House,REDHEAD,18,AITKENVALE,,4814,QLD,3,1,1,-19.30743603,146.7719166,4946524,0101000020E61000000E66768AB35862404B76AE20B44E33C0,860,DR
1082842,25-06-2020,320000,4946525,sold,House,REDHEAD,22,AITKENVALE,,4814,QLD,3,1,2,-19.30731039,146.7722808,4946525,0101000020E6100000BDAD2E86B658624061C5CAE4AB4E33C0,686,DR
1082843,01-07-1992,70000,4946525,sold,House,REDHEAD,22,AITKENVALE,,4814,QLD,3,1,2,-19.30731039,146.7722808,4946525,0101000020E6100000BDAD2E86B658624061C5CAE4AB4E33C0,686,DR
1082844,29-01-2013,370000,4946528,sold,House,REDHEAD,28,AITKENVALE,,4814,QLD,3,1,1,-19.30703592,146.7727861,4946528,0101000020E61000007D06F5A9BA586240E718F3E7994E33C0,779,DR
1082845,06-09-2012,345000,4946529,sold,House,REDHEAD,30,AITKENVALE,,4814,QLD,3,1,1,-19.30695161,146.7729415,4946529,0101000020E6100000B0A8CAEFBB58624090677661944E33C0,965,DR
1082846,02-12-2020,370000,4946530,sold,House,REDHEAD,34,AITKENVALE,,4814,QLD,3,1,1,-19.30680168,146.7732743,4946530,0101000020E6100000A08FAEA9BE58624036F50D8E8A4E33C0,860,DR
1082847,01-07-1992,70000,4946530,sold,House,REDHEAD,34,AITKENVALE,,4814,QLD,3,1,1,-19.30680168,146.7732743,4946530,0101000020E6100000A08FAEA9BE58624036F50D8E8A4E33C0,860,DR
1082848,02-02-2021,355000,4946531,sold,House,REDHEAD,36,AITKENVALE,,4814,QLD,3,1,1,-19.30674469,146.7734522,4946531,0101000020E61000000F87BE1EC05862408BC5EBD1864E33C0,685,DR
1082849,01-07-1992,75000,4946531,sold,House,REDHEAD,36,AITKENVALE,,4814,QLD,3,1,1,-19.30674469,146.7734522,4946531,0101000020E61000000F87BE1EC05862408BC5EBD1864E33C0,685,DR
1082850,29-11-2016,540000,4946532,sold,House,REDHEAD,8,AITKENVALE,,4814,QLD,3,2,2,-19.30782128,146.7707019,4946532,0101000020E61000005375F296A9586240E49C1A60CD4E33C0,706,DR
1082851,28-01-2015,285000,4946535,sold,House,KELSO,11,AITKENVALE,,4814,QLD,3,1,2,-19.30392949,146.7713405,4946535,0101000020E6100000BDCD55D2AE58624008D7B352CE4D33C0,685,ST
1082852,11-01-2007,281000,4946535,sold,House,KELSO,11,AITKENVALE,,4814,QLD,3,1,2,-19.30392949,146.7713405,4946535,0101000020E6100000BDCD55D2AE58624008D7B352CE4D33C0,685,ST
1082853,27-07-2018,190000,4946537,sold,House,KELSO,13,AITKENVALE,,4814,QLD,3,1,2,-19.30374775,146.771368,4946537,0101000020E610000003E9E60BAF586240CC7B9C69C24D33C0,685,ST
1082854,17-10-2003,77500,4946537,sold,House,KELSO,13,AITKENVALE,,4814,QLD,3,1,2,-19.30374775,146.771368,4946537,0101000020E610000003E9E60BAF586240CC7B9C69C24D33C0,685,ST
1082855,09-12-2023,364000,4946538,sold,House,KELSO,14,AITKENVALE,,4814,QLD,3,1,1,-19.3037132,146.7708844,4946538,0101000020E6100000E4DFC215AB5862400F5DF525C04D33C0,731,ST
1082856,06-02-2020,203500,4946538,sold,House,KELSO,14,AITKENVALE,,4814,QLD,3,1,1,-19.3037132,146.7708844,4946538,0101000020E6100000E4DFC215AB5862400F5DF525C04D33C0,731,ST
1082857,06-10-2006,227000,4946538,sold,House,KELSO,14,AITKENVALE,,4814,QLD,3,1,1,-19.3037132,146.7708844,4946538,0101000020E6100000E4DFC215AB5862400F5DF525C04D33C0,731,ST
1082858,03-10-2023,389000,4946539,sold,House,KELSO,15,AITKENVALE,,4814,QLD,3,2,2,-19.30356971,146.7713852,4946539,0101000020E61000006675FE2FAF586240978198BEB64D33C0,685,ST
1082859,08-04-2003,134000,4946539,sold,House,KELSO,15,AITKENVALE,,4814,QLD,3,2,2,-19.30356971,146.7713852,4946539,0101000020E61000006675FE2FAF586240978198BEB64D33C0,685,ST
1082860,15-09-2014,340000,4946540,sold,House,KELSO,16,AITKENVALE,,4814,QLD,3,2,2,-19.30352736,146.7708868,4946540,0101000020E6100000FDFEC51AAB58624027A414F8B34D33C0,731,ST
1072775,13-04-2014,630000,4946546,sold,House,AIRLIE,1,AIRLIE BEACH,,4802,QLD,3,2,2,-20.26930628,148.7117307,4946546,0101000020E610000081A3707FC69662401935A141F14434C0,1110,CR
1072776,03-10-2018,275000,4946547,sold,House,AIRLIE,13,AIRLIE BEACH,,4802,QLD,3,1,1,-20.26853435,148.7126569,4946547,0101000020E61000002852ED15CE966240451ACBAABE4434C0,705,CR
1072777,02-07-2008,360000,4946547,sold,House,AIRLIE,13,AIRLIE BEACH,,4802,QLD,3,1,1,-20.26853435,148.7126569,4946547,0101000020E61000002852ED15CE966240451ACBAABE4434C0,705,CR
1072778,03-04-2007,590000,4946547,sold,House,AIRLIE,13,AIRLIE BEACH,,4802,QLD,3,1,1,-20.26853435,148.7126569,4946547,0101000020E61000002852ED15CE966240451ACBAABE4434C0,705,CR
1072779,14-03-2003,299000,4946547,sold,House,AIRLIE,13,AIRLIE BEACH,,4802,QLD,3,1,1,-20.26853435,148.7126569,4946547,0101000020E61000002852ED15CE966240451ACBAABE4434C0,705,CR
1072780,16-05-2000,120000,4946547,sold,House,AIRLIE,13,AIRLIE BEACH,,4802,QLD,3,1,1,-20.26853435,148.7126569,4946547,0101000020E61000002852ED15CE966240451ACBAABE4434C0,705,CR
1072781,21-09-2019,470000,4946548,sold,House,AIRLIE,17,AIRLIE BEACH,,4802,QLD,3,1,1,-20.26820127,148.7128646,4946548,0101000020E6100000AE7556C9CF9662404A65A3D6A84434C0,697,CR
1072782,13-01-2014,245000,4946548,sold,House,AIRLIE,17,AIRLIE BEACH,,4802,QLD,3,1,1,-20.26820127,148.7128646,4946548,0101000020E6100000AE7556C9CF9662404A65A3D6A84434C0,697,CR
1072783,27-08-2010,499000,4946548,sold,House,AIRLIE,17,AIRLIE BEACH,,4802,QLD,3,1,1,-20.26820127,148.7128646,4946548,0101000020E6100000AE7556C9CF9662404A65A3D6A84434C0,697,CR
1072784,08-02-2006,580000,4946548,sold,House,AIRLIE,17,AIRLIE BEACH,,4802,QLD,3,1,1,-20.26820127,148.7128646,4946548,0101000020E6100000AE7556C9CF9662404A65A3D6A84434C0,697,CR
1072785,30-07-2020,725000,4946549,sold,House,AIRLIE,2,AIRLIE BEACH,,4802,QLD,4,2,2,-20.26944321,148.7116719,4946549,0101000020E6100000A7421B04C69662404A14EF3AFA4434C0,1036,CR
1072786,02-07-2015,277500,4946549,sold,House,AIRLIE,2,AIRLIE BEACH,,4802,QLD,4,2,2,-20.26944321,148.7116719,4946549,0101000020E6100000A7421B04C69662404A14EF3AFA4434C0,1036,CR
1072787,10-02-2012,795000,4946549,sold,House,AIRLIE,2,AIRLIE BEACH,,4802,QLD,4,2,2,-20.26944321,148.7116719,4946549,0101000020E6100000A7421B04C69662404A14EF3AFA4434C0,1036,CR
1072788,08-06-2016,175000,4946550,sold,House,AIRLIE,23,AIRLIE BEACH,,4802,QLD,3,2,2,-20.26768866,148.7131474,4946550,0101000020E61000000FC4891AD2966240C735783E874434C0,694,CR
1072789,23-04-2014,485000,4946550,sold,House,AIRLIE,23,AIRLIE BEACH,,4802,QLD,3,2,2,-20.26768866,148.7131474,4946550,0101000020E61000000FC4891AD2966240C735783E874434C0,694,CR
1072790,10-07-2002,418000,4946550,sold,House,AIRLIE,23,AIRLIE BEACH,,4802,QLD,3,2,2,-20.26768866,148.7131474,4946550,0101000020E61000000FC4891AD2966240C735783E874434C0,694,CR
1082861,27-04-2015,NULL,4946553,sold,House,KELSO,34,AITKENVALE,,4814,QLD,4,2,4,-19.30170571,146.7710514,4946553,0101000020E6100000E60D0774AC5862406A77DD953C4D33C0,913,ST
1072791,12-08-2023,2050000,4946562,sold,House,AIRLIE,37,AIRLIE BEACH,,4802,QLD,5,4,4,-20.26659861,148.7138492,4946562,0101000020E6100000D30847DAD7966240EB1B77CE3F4434C0,767,CR
1072792,03-11-2015,800000,4946562,sold,House,AIRLIE,37,AIRLIE BEACH,,4802,QLD,5,4,4,-20.26659861,148.7138492,4946562,0101000020E6100000D30847DAD7966240EB1B77CE3F4434C0,767,CR
1072793,03-03-2022,1500000,4946564,sold,House,AIRLIE,4,AIRLIE BEACH,,4802,QLD,5,4,3,-20.26951039,148.7119972,4946564,0101000020E61000002A366AAEC896624072FB06A2FE4434C0,700,CR
1072794,15-12-2017,887500,4946564,sold,House,AIRLIE,4,AIRLIE BEACH,,4802,QLD,5,4,3,-20.26951039,148.7119972,4946564,0101000020E61000002A366AAEC896624072FB06A2FE4434C0,700,CR
1072795,15-07-2011,920000,4946564,sold,House,AIRLIE,4,AIRLIE BEACH,,4802,QLD,5,4,3,-20.26951039,148.7119972,4946564,0101000020E61000002A366AAEC896624072FB06A2FE4434C0,700,CR
1072796,19-07-2003,395000,4946564,sold,House,AIRLIE,4,AIRLIE BEACH,,4802,QLD,5,4,3,-20.26951039,148.7119972,4946564,0101000020E61000002A366AAEC896624072FB06A2FE4434C0,700,CR
1072797,19-03-2003,187000,4946564,sold,House,AIRLIE,4,AIRLIE BEACH,,4802,QLD,5,4,3,-20.26951039,148.7119972,4946564,0101000020E61000002A366AAEC896624072FB06A2FE4434C0,700,CR
1072798,19-09-2022,1150000,4946565,sold,House,AIRLIE,40,AIRLIE BEACH,,4802,QLD,3,2,3,-20.26764948,148.7149598,4946565,0101000020E610000029805AF3E0966240336423AD844434C0,632,CR
1072799,21-08-2011,700000,4946565,sold,House,AIRLIE,40,AIRLIE BEACH,,4802,QLD,3,2,3,-20.26764948,148.7149598,4946565,0101000020E610000029805AF3E0966240336423AD844434C0,632,CR
1072800,14-08-2000,255000,4946565,sold,House,AIRLIE,40,AIRLIE BEACH,,4802,QLD,3,2,3,-20.26764948,148.7149598,4946565,0101000020E610000029805AF3E0966240336423AD844434C0,632,CR
1072801,14-07-1999,210000,4946565,sold,House,AIRLIE,40,AIRLIE BEACH,,4802,QLD,3,2,3,-20.26764948,148.7149598,4946565,0101000020E610000029805AF3E0966240336423AD844434C0,632,CR
1072802,24-11-2011,600000,4946567,sold,House,AIRLIE,45,AIRLIE BEACH,,4802,QLD,3,2,2,-20.26669916,148.7146364,4946567,0101000020E61000002BEC374DDE96624018126A65464434C0,694,CR
1072803,18-04-2005,930000,4946567,sold,House,AIRLIE,45,AIRLIE BEACH,,4802,QLD,3,2,2,-20.26669916,148.7146364,4946567,0101000020E61000002BEC374DDE96624018126A65464434C0,694,CR
1072804,10-03-2004,510000,4946567,sold,House,AIRLIE,45,AIRLIE BEACH,,4802,QLD,3,2,2,-20.26669916,148.7146364,4946567,0101000020E61000002BEC374DDE96624018126A65464434C0,694,CR
1072805,17-12-2019,695000,4946569,sold,House,AIRLIE,49,AIRLIE BEACH,,4802,QLD,4,3,4,-20.26686801,148.7149878,4946569,0101000020E61000003F41182EE1966240714C3F76514434C0,750,CR
1072806,21-02-2002,551000,4946569,sold,House,AIRLIE,49,AIRLIE BEACH,,4802,QLD,4,3,4,-20.26686801,148.7149878,4946569,0101000020E61000003F41182EE1966240714C3F76514434C0,750,CR
1072807,24-02-2022,712000,4946570,sold,House,AIRLIE,5,AIRLIE BEACH,,4802,QLD,3,2,3,-20.26902156,148.7119659,4946570,0101000020E6100000EB26C66CC8966240701ED298DE4434C0,702,CR
1072808,23-01-2012,585000,4946570,sold,House,AIRLIE,5,AIRLIE BEACH,,4802,QLD,3,2,3,-20.26902156,148.7119659,4946570,0101000020E6100000EB26C66CC8966240701ED298DE4434C0,702,CR
1072809,10-02-2014,825000,4946571,sold,House,AIRLIE,53,AIRLIE BEACH,,4802,QLD,4,3,2,-20.2671547,148.7152293,4946571,0101000020E61000004A519928E396624002791B40644434C0,694,CR
1072810,12-01-2007,1200000,4946571,sold,House,AIRLIE,53,AIRLIE BEACH,,4802,QLD,4,3,2,-20.2671547,148.7152293,4946571,0101000020E61000004A519928E396624002791B40644434C0,694,CR
1072811,16-12-2004,1000000,4946571,sold,House,AIRLIE,53,AIRLIE BEACH,,4802,QLD,4,3,2,-20.2671547,148.7152293,4946571,0101000020E61000004A519928E396624002791B40644434C0,694,CR
1072812,10-04-2013,476000,4946575,sold,House,AIRLIE,7,AIRLIE BEACH,,4802,QLD,4,3,1,-20.26890776,148.7122308,4946575,0101000020E610000015A05498CA96624033D79223D74434C0,763,CR
887903,23-02-2021,501000,4946577,sold,House,BALSWIDDEN,26,ALBANY CREEK,,4035,QLD,3,1,1,-27.3483196,152.973828,4946577,0101000020E6100000571F5199291F6340498E2A792B593BC0,772,ST
887904,05-02-2001,105000,4946577,sold,House,BALSWIDDEN,26,ALBANY CREEK,,4035,QLD,3,1,1,-27.3483196,152.973828,4946577,0101000020E6100000571F5199291F6340498E2A792B593BC0,772,ST
887905,09-03-2018,405000,4946578,sold,House,BALSWIDDEN,30,ALBANY CREEK,,4035,QLD,3,1,2,-27.34825911,152.9734727,4946578,0101000020E6100000BB5C48B0261F6340ECFB4F8227593BC0,772,ST
1082862,17-07-2020,205000,4946587,sold,House,KELSO,52,AITKENVALE,,4814,QLD,3,1,1,-19.30008213,146.7712729,4946587,0101000020E6100000B4978644AE586240CA76B62ED24C33C0,731,ST
1082863,11-05-2015,245000,4946587,sold,House,KELSO,52,AITKENVALE,,4814,QLD,3,1,1,-19.30008213,146.7712729,4946587,0101000020E6100000B4978644AE586240CA76B62ED24C33C0,731,ST
1082864,30-06-2009,340000,4946591,sold,House,KELSO,58,AITKENVALE,,4814,QLD,3,1,2,-19.29950067,146.7713394,4946591,0101000020E61000001C82FCCFAE586240B4C76E13AC4C33C0,1009,ST
1082865,28-09-2021,297000,4946594,sold,House,KELSO,8,AITKENVALE,,4814,QLD,3,1,2,-19.3042459,146.7708207,4946594,0101000020E61000001DAC4190AA5862402D712E0FE34D33C0,731,ST
1082866,14-03-1994,110000,4946594,sold,House,KELSO,8,AITKENVALE,,4814,QLD,3,1,2,-19.3042459,146.7708207,4946594,0101000020E61000001DAC4190AA5862402D712E0FE34D33C0,731,ST
1082867,26-10-2023,360100,4946595,sold,House,KELSO,9,AITKENVALE,,4814,QLD,3,1,2,-19.30410669,146.7713172,4946595,0101000020E6100000BB5773A1AE586240790BA0EFD94D33C0,685,ST
1082868,19-02-1980,29500,4946595,sold,House,KELSO,9,AITKENVALE,,4814,QLD,3,1,2,-19.30410669,146.7713172,4946595,0101000020E6100000BB5773A1AE586240790BA0EFD94D33C0,685,ST
1082869,24-10-2012,450000,4946596,sold,House,KENEALY,10,AITKENVALE,,4814,QLD,4,2,4,-19.3063542,146.765659,4946596,0101000020E6100000DC2238478058624004FE953A6D4E33C0,685,ST
1082870,19-04-2005,299000,4946596,sold,House,KENEALY,10,AITKENVALE,,4814,QLD,4,2,4,-19.3063542,146.765659,4946596,0101000020E6100000DC2238478058624004FE953A6D4E33C0,685,ST
1082871,09-05-2000,115000,4946596,sold,House,KENEALY,10,AITKENVALE,,4814,QLD,4,2,4,-19.3063542,146.765659,4946596,0101000020E6100000DC2238478058624004FE953A6D4E33C0,685,ST
887906,01-11-2021,839000,4946598,sold,House,ALBANY CREEK,664,ALBANY CREEK,,4035,QLD,2,1,4,-27.34593803,152.974174,4946598,0101000020E6100000A2D3F36E2C1F6340EC4A0D658F583BC0,777,RD
887907,01-12-2018,481000,4946598,sold,House,ALBANY CREEK,664,ALBANY CREEK,,4035,QLD,2,1,4,-27.34593803,152.974174,4946598,0101000020E6100000A2D3F36E2C1F6340EC4A0D658F583BC0,777,RD
887908,18-02-2010,420000,4946598,sold,House,ALBANY CREEK,664,ALBANY CREEK,,4035,QLD,2,1,4,-27.34593803,152.974174,4946598,0101000020E6100000A2D3F36E2C1F6340EC4A0D658F583BC0,777,RD
887909,07-05-2020,701000,4946600,sold,House,ALBANY CREEK,701,ALBANY CREEK,,4035,QLD,3,1,1,-27.34537338,152.9704105,4946600,0101000020E61000004B4E379A0D1F63404D02CC636A583BC0,1269,RD
1082872,17-10-2019,240000,4946603,sold,House,CRETE,25,AITKENVALE,,4814,QLD,3,1,2,-19.29930415,146.774238,4946603,0101000020E6100000DDCBBF8EC65862409DCE5F329F4C33C0,685,ST
1082873,05-02-2015,294000,4946603,sold,House,CRETE,25,AITKENVALE,,4814,QLD,3,1,2,-19.29930415,146.774238,4946603,0101000020E6100000DDCBBF8EC65862409DCE5F329F4C33C0,685,ST
1082874,24-03-2003,135000,4946603,sold,House,CRETE,25,AITKENVALE,,4814,QLD,3,1,2,-19.29930415,146.774238,4946603,0101000020E6100000DDCBBF8EC65862409DCE5F329F4C33C0,685,ST
1082875,02-12-2021,340000,4946608,sold,House,ANNE,108,AITKENVALE,,4814,QLD,3,1,2,-19.30372099,146.7682506,4946608,0101000020E61000003C44488295586240A328A7A8C04D33C0,1154,ST
1082876,13-04-2015,600000,4946609,sold,House,CHRISTINA,10,AITKENVALE,,4814,QLD,4,3,3,-19.30667158,146.7717573,4946609,0101000020E6100000FD1F583CB258624070B65607824E33C0,1337,PL
1082877,10-01-2017,455000,4946611,sold,House,CHRISTINA,12,AITKENVALE,,4814,QLD,4,2,2,-19.30701092,146.7716862,4946611,0101000020E6100000013C37A7B158624035EA8444984E33C0,978,PL
1082878,21-08-2010,475000,4946611,sold,House,CHRISTINA,12,AITKENVALE,,4814,QLD,4,2,2,-19.30701092,146.7716862,4946611,0101000020E6100000013C37A7B158624035EA8444984E33C0,978,PL
1082879,05-05-2003,260000,4946611,sold,House,CHRISTINA,12,AITKENVALE,,4814,QLD,4,2,2,-19.30701092,146.7716862,4946611,0101000020E6100000013C37A7B158624035EA8444984E33C0,978,PL
1082880,12-02-1999,128000,4946613,sold,House,BOMANA,1,AITKENVALE,,4814,QLD,3,2,2,-19.29948451,146.7742167,4946613,0101000020E61000008CD01962C6586240CC1B5004AB4C33C0,676,ST
1082881,16-08-2020,281000,4946614,sold,House,BOMANA,10,AITKENVALE,,4814,QLD,3,1,1,-19.29980731,146.7733534,4946614,0101000020E61000003C6B964FBF5862403E8DFF2BC04C33C0,709,ST
1082882,04-06-2008,260000,4946614,sold,House,BOMANA,10,AITKENVALE,,4814,QLD,3,1,1,-19.29980731,146.7733534,4946614,0101000020E61000003C6B964FBF5862403E8DFF2BC04C33C0,709,ST
1082883,09-05-2022,254000,4946615,sold,House,BOMANA,12,AITKENVALE,,4814,QLD,3,1,1,-19.29979386,146.7731636,4946615,0101000020E610000041B091C1BD586240DA3D584ABF4C33C0,702,ST
1082884,08-02-1991,84000,4946615,sold,House,BOMANA,12,AITKENVALE,,4814,QLD,3,1,1,-19.29979386,146.7731636,4946615,0101000020E610000041B091C1BD586240DA3D584ABF4C33C0,702,ST
1082885,23-10-2020,247000,4946616,sold,House,BOMANA,13,AITKENVALE,,4814,QLD,3,1,1,-19.29932149,146.7730332,4946616,0101000020E61000001C171FB0BC5862403D8A4A55A04C33C0,685,ST
1082886,17-08-2012,257000,4946616,sold,House,BOMANA,13,AITKENVALE,,4814,QLD,3,1,1,-19.29932149,146.7730332,4946616,0101000020E61000001C171FB0BC5862403D8A4A55A04C33C0,685,ST
1082887,17-05-2016,222700,4946617,sold,House,BOMANA,14,AITKENVALE,,4814,QLD,2,1,2,-19.29976967,146.7729798,4946617,0101000020E61000009BD01C40BC58624093FB80B4BD4C33C0,717,ST
1082888,05-06-2015,190000,4946617,sold,House,BOMANA,14,AITKENVALE,,4814,QLD,2,1,2,-19.29976967,146.7729798,4946617,0101000020E61000009BD01C40BC58624093FB80B4BD4C33C0,717,ST
1082889,24-01-2024,325000,4946618,sold,House,BOMANA,15,AITKENVALE,,4814,QLD,2,1,1,-19.29930203,146.7728429,4946618,0101000020E61000007DD1FD20BB586240F679CE0E9F4C33C0,673,ST
1082890,20-08-1990,55000,4946618,sold,House,BOMANA,15,AITKENVALE,,4814,QLD,2,1,1,-19.29930203,146.7728429,4946618,0101000020E61000007DD1FD20BB586240F679CE0E9F4C33C0,673,ST
1082891,29-06-2008,295000,4946619,sold,House,BOMANA,16,AITKENVALE,,4814,QLD,3,1,1,-19.29975889,146.7727824,4946619,0101000020E610000023573DA2BA5862403A3CA5FFBC4C33C0,710,ST
1082892,06-09-2006,230000,4946619,sold,House,BOMANA,16,AITKENVALE,,4814,QLD,3,1,1,-19.29975889,146.7727824,4946619,0101000020E610000023573DA2BA5862403A3CA5FFBC4C33C0,710,ST
1082893,10-11-2003,153000,4946619,sold,House,BOMANA,16,AITKENVALE,,4814,QLD,3,1,1,-19.29975889,146.7727824,4946619,0101000020E610000023573DA2BA5862403A3CA5FFBC4C33C0,710,ST
1082894,31-05-2003,92000,4946619,sold,House,BOMANA,16,AITKENVALE,,4814,QLD,3,1,1,-19.29975889,146.7727824,4946619,0101000020E610000023573DA2BA5862403A3CA5FFBC4C33C0,710,ST
1082895,07-03-2005,230000,4946621,sold,House,BOMANA,2,AITKENVALE,,4814,QLD,3,2,1,-19.29984774,146.774176,4946621,0101000020E61000008789C40CC65862405B144DD2C24C33C0,676,ST
1082896,27-04-2017,489000,4946623,sold,House,CHRISTINA,3,AITKENVALE,,4814,QLD,3,3,4,-19.30730516,146.7710874,4946623,0101000020E6100000396886BFAC58624090170C8DAB4E33C0,954,PL
887910,14-10-2013,405000,4946630,sold,House,CARADON,6,ALBANY CREEK,,4035,QLD,3,1,1,-27.34725457,152.9736252,4946630,0101000020E6100000868B1EF0271F63405B89EDACE5583BC0,773,ST
